i,# source_system,supplier_name,supplier_level1, spend ,count(*)
35636,PCARD,SQ *FAMOUS FAMIGLIA SAC,,$11.90 ,1
35637,PCARD,SQ *FAST BRAKE FABRICATIO,,$67.24 ,2
35639,PCARD,SQ *FICTION COFFEE -- CON,,$23.53 ,2
35642,PCARD,SQ *FIVESTAR COFFEE LLC,,$5.11 ,1
35643,PCARD,SQ *FIXIT MOBILE SPANISH,T-MOBILE,$74.00 ,1
35644,PCARD,SQ *FLAWLESS FINISH MOBIL,,$150.00 ,1
35645,PCARD,SQ *FLOWER MOUND LIMOSINE,LOWES,$96.00 ,1
35646,PCARD,SQ *FLYING HORSE CAFE,,$23.83 ,1
35647,PCARD,SQ *FLYWHEEL,,$150.84 ,1
35648,PCARD,SQ *FORK FANTASY RESTAURA,,$79.84 ,3
35649,PCARD,SQ *FRESHELLA KITCHEN,,$39.76 ,1
35650,PCARD,SQ *FRIOS PFLUGERVILLE,,$545.90 ,1
35652,PCARD,SQ *FROZY,,$14.16 ,1
35653,PCARD,SQ *FUKU SD,,$129.24 ,1
35654,PCARD,SQ *FULL ARMOR TOWI,,"$2,015.00 ",6
35656,PCARD,SQ *FULL BLOOM COFFEE & C,,$5.96 ,1
35657,PCARD,SQ *GAADEY'S TAXI,,$62.50 ,1
35658,PCARD,SQ *GERARDO TRANSPORTATIO,,$50.47 ,1
35659,PCARD,SQ *GK MONGOLIAN BBQ - SA,,$42.87 ,1
35660,PCARD,SQ *GOBI MONGOLIAN GRILL,,$159.19 ,3
35661,PCARD,SQ *GODEGA MARKET,,$13.32 ,1
35662,PCARD,SQ *GOODFELLAS DISTILLERY,,$269.40 ,3
35663,PCARD,SQ *GRADY HARLOW INC.,,$950.00 ,2
35664,PCARD,SQ *GREAT HARVEST CLACKAM,,$28.80 ,1
35665,PCARD,SQ *GUCCIANNA SANCHEZ,,$864.00 ,1
35666,PCARD,SQ *GUIDANCE EMISSION,,$33.98 ,2
35668,PCARD,SQ *GYRO PLAZA CAFE LLC,,$28.27 ,2
35669,PCARD,SQ *HANSELS SEPTIC,,$560.00 ,1
35670,PCARD,SQ *HARDY COFFEE CO,,$13.62 ,1
35671,PCARD,SQ *HAWAIIAN DRIVE INN #2,,$15.52 ,1
35672,PCARD,SQ *HEARTWOOD COFFEE HUDS,,$22.28 ,2
35673,PCARD,SQ *HELGA'S HAUS RESTAURA,,$69.99 ,1
35674,PCARD,SQ *HERITAGE OUTPOST,,$9.94 ,1
35675,PCARD,SQ *HORRY GEORGETOWN HOME,,"$3,363.75 ",4
35676,PCARD,SQ *HOT FOR PIZZA,,$173.13 ,2
35678,PCARD,SQ *HUGH-BABY'S BBQ & BUR,,$30.19 ,1
35679,PCARD,SQ *HURTS DONUT COMPANY -,,$106.79 ,1
35681,PCARD,SQ *IMPERIAL ONE CLEANING,,$192.40 ,1
35682,PCARD,SQ *IN & OUT MOBILE DETAI,T-MOBILE,$653.00 ,2
35685,PCARD,SQ *ISTANBUL MEDITERRANEA,,$18.63 ,1
35686,PCARD,SQ *J AND L BAKERY,,$22.00 ,1
35688,PCARD,SQ *J.DAWGS MIDVALE,,$14.62 ,1
35689,PCARD,SQ *J.DAWGS OREM,,$16.78 ,1
35690,PCARD,SQ *JAMMIN' ISLAND BBQ,,$12.71 ,1
35692,PCARD,SQ *JOE'S CAFE,,$71.44 ,1
35693,PCARD,SQ *JOHNNY'S BURGERS #1,,$390.30 ,4
35694,PCARD,SQ *JORDAN COMMONS FUNDIN,,$20.00 ,2
35695,PCARD,SQ *JOSEPH CLERMONT TAXY,,$62.40 ,1
35697,PCARD,SQ *JUMP AROUND LLC,,$455.25 ,1
35698,PCARD,SQ *KAADY CAR WASHES,,$90.00 ,6
35699,PCARD,SQ *KAFFEE MEISTER SANTEE,,$12.80 ,1
35700,PCARD,SQ *KELLY?S PLACE INC.,,$48.49 ,2
35701,PCARD,SQ *KHRESS DIGITAL ADVANT,,"$5,000.00 ",6
35702,PCARD,SQ *KING OF FIRE 3,,"$1,210.41 ",1
35703,PCARD,SQ *KITA LOCKS INC,,$749.34 ,1
35704,PCARD,SQ *KNUCKLE SANDWICHES,,$51.40 ,1
35710,PCARD,SQ *LA DELIZIA PIZZA,,$66.75 ,3
35711,PCARD,SQ *LA SIESTA MEXICAN RES,,$30.87 ,1
35712,PCARD,SQ *LALALAND 5626 BELL AV,,$9.09 ,1
35714,PCARD,SQ *LAVASH,,$215.24 ,1
35715,PCARD,SQ *LEMONADE LAX,,$31.64 ,2
35716,PCARD,SQ *LIFT ALL FORKLIFT PAR,,$225.00 ,1
35717,PCARD,SQ *LINDA WHITEMAN LMT,,$465.00 ,1
35718,PCARD,SQ *LINDLEY PARK BURGERS,,$144.43 ,1
35719,PCARD,SQ *LITTLE CANCUN ON THE,,"$3,165.25 ",2
35723,PCARD,SQ *LONE STAR KOLACHES,,$569.70 ,1
35724,PCARD,SQ *LOVE THOSE TOTES,,$50.00 ,1
35725,PCARD,SQ *LULO CAFE,,$138.20 ,7
35727,PCARD,SQ *M&M TIRE SERVICE,,$978.20 ,2
35728,PCARD,SQ *MAMBO TACO,,"$2,866.56 ",1
35729,PCARD,SQ *MAMBO TRUCK,,$500.00 ,1
35730,PCARD,SQ *MAPLE LEAF DONUTS,,$862.00 ,34
35731,PCARD,SQ *MARTIN DEL SOL,,$100.00 ,1
35732,PCARD,SQ *MASSAGE ON THE GO 348,,"$1,200.00 ",1
35733,PCARD,SQ *MASTERMIND MOBILE REP,T-MOBILE,"$3,326.38 ",7
35734,PCARD,SQ *MATINEE DONUTS,,$711.69 ,5
35737,PCARD,SQ *MBM TEAM PERMITTING,NON-SOURCEABLE,"$170,319.29 ",765
35738,PCARD,SQ *MCCORMICK PLACE CONVE,,$71.74 ,2
35739,PCARD,SQ *MEEPLE'S BREW,,$8.44 ,1
35740,PCARD,SQ *MEGA'S PIZZERIA,,$980.17 ,6
35741,PCARD,SQ *MERIT HIGHLAND PARK,,$5.65 ,1
35743,PCARD,SQ *MEZCAL GRILL,,$53.18 ,1
35744,PCARD,SQ *MI RANCHERITA TAQUERI,,$200.10 ,1
35745,PCARD,SQ *MID-SOUTH TRANSPORTAT,,$64.00 ,1
35746,PCARD,SQ *MILESTONE CONTRACTORS,,$590.26 ,2
35747,PCARD,SQ *MILWAUKEE ELECTRIC TO,,"$2,853.11 ",7
35748,PCARD,SQ *MISSION-THE HUB,,$79.79 ,3
35749,PCARD,SQ *MODERN EXPO/EVENTS,,$306.74 ,1
35750,PCARD,SQ *MOE BAPTISTE,,$134.40 ,1
35751,PCARD,SQ *MOHAMED CAB,,$49.44 ,1
35752,PCARD,SQ *MOHAMMED YOUSUF,,$30.00 ,1
35753,PCARD,SQ *MONSOON BURGER,,$44.26 ,1
35754,PCARD,SQ *MOOVING TAXI/TRANSPOR,,$67.14 ,1
35755,PCARD,SQ *MR D'S DONUT SHOP,,$310.46 ,8
35756,PCARD,SQ *MR KABAB,,$19.06 ,1
35757,PCARD,SQ *MR. B'S FISH & SHRIMP,,$725.00 ,2
35758,PCARD,SQ *MULUYE ABTEW,,$58.94 ,1
35759,PCARD,SQ *MUNCHKIN?S DONUTS,,$35.00 ,1
35760,PCARD,SQ *NATOMAS DONUT,,$191.05 ,4
35761,PCARD,SQ *NATUROIL GEORGIA LLC,,$64.20 ,1
35762,PCARD,SQ *NEKO RAMEN & RICE,,$18.31 ,1
35763,PCARD,SQ *NORTH LIME COFFEE & D,,$95.80 ,3
35764,PCARD,SQ *NORTHAMERICAN CONCESS,,$12.15 ,3
35765,PCARD,SQ *NYALA TAXI SERVICES,,$34.50 ,1
35766,PCARD,SQ *O.B. DONUTS MEMPHIS,,$68.62 ,1
35767,PCARD,SQ *OAKESAPPLIANCE.COM,,"$1,556.26 ",2
35768,PCARD,SQ *OAXACA ON WHEELS LLC,,$51.72 ,1
35769,PCARD,SQ *OMAHA AUTO WRAPS,,$241.78 ,1
35770,PCARD,SQ *ONE90 SMOKED MEATS,,$22.40 ,1
35771,PCARD,SQ *ORANGE CAB,,$30.00 ,1
35772,PCARD,SQ *ORLANDO PRESTIGE TRAN,,$97.00 ,1
35773,PCARD,SQ *ORLANDO TAXI AND SHUT,,$55.15 ,1
35774,PCARD,SQ *PACK2SHIP,,$75.79 ,2
35775,PCARD,SQ *PARADISE LIMO,,"$1,300.00 ",13
35777,PCARD,SQ *PAUL DEHLINGER,,$432.06 ,1
35779,PCARD,SQ *PAX & BENEFICIA COFFE,,$24.69 ,1
35780,PCARD,SQ *PDX SLIDERS,,$54.30 ,1
35781,PCARD,SQ *PEET'S COFFEE - 418,,$6.70 ,1
35782,PCARD,SQ *PHAT PLATE NATES,,"$2,255.00 ",2
35783,PCARD,SQ *PHATZ PHILLY CHEESEST,,$5.00 ,1
35784,PCARD,SQ *PHILZ COFFEE,,$21.50 ,1
35786,PCARD,SQ *PHO VIETFLARE,,$134.00 ,1
35787,PCARD,SQ *PIZZA D'ITALIA,,$14.17 ,1
35788,PCARD,SQ *PIZZA NONO,,$69.00 ,1
35789,PCARD,SQ *PIZZACAKE,,$9.00 ,1
35792,PCARD,SQ *POKE BURRITO NAPERVIL,,$21.14 ,1
35795,PCARD,SQ *PRECISION SERVICE SOL,,$304.95 ,1
35796,PCARD,SQ *PRETTY BIRD,,$40.97 ,1
35798,PCARD,SQ *PRIMO ESPRESSO,,$28.75 ,3
35801,PCARD,SQ *REDWOOD KEG,,$41.20 ,1
35802,PCARD,SQ *REST ASSURED CONTRACT,,$583.01 ,1
35804,PCARD,SQ *RIDEYELLOW,,$74.61 ,2
35805,PCARD,SQ *RJ MEMPHIS AIRPORT,,$53.72 ,10
35806,PCARD,SQ *RL CUSTOMS,,"$1,016.50 ",2
35807,PCARD,SQ *ROADSIDE SEATTLE SERV,,$248.06 ,1
35808,PCARD,SQ *ROCKET SERVICE LLC,,$119.00 ,1
35809,PCARD,SQ *ROCKRIDGE BAR OAK AIR,,$23.34 ,1
35810,PCARD,SQ *RODRICUS KIRBY,,"$1,500.00 ",1
35811,PCARD,SQ *ROY'S STATION COFFEE,,$14.38 ,1
35812,PCARD,SQ *RUBBER DUCK REF,,$620.00 ,1
35813,PCARD,SQ *RUESCH MACHINE,,$393.75 ,2
35814,PCARD,SQ *RUGGED GROUNDS,,$4.78 ,1
35816,PCARD,SQ *SALAZAR SERVICES LLC,,$479.19 ,1
35817,PCARD,SQ *SALISH SEA BREWING CO,,$52.16 ,1
35818,PCARD,SQ *SAMS APPLIANCES,,$718.71 ,1
35820,PCARD,SQ *SENSUOUS SANDWICH,,$96.76 ,3
35821,PCARD,SQ *SEVEN LITTLE SLIDERS,,"$1,069.65 ",1
35824,PCARD,SQ *SOLAR ECLIPSE WINDOW,,$150.00 ,1
35825,PCARD,SQ *SOPHIAS SWEETS,,$5.00 ,1
35829,PCARD,SQ *SPEEDY ROADSIDE ASSIS,,$270.00 ,1
35830,PCARD,SQ *SPG ROOFING AND RESTO,,"$1,545.00 ",2
35832,PCARD,SQ *SPUNKIE'S SOUL FOOD,,$24.56 ,1
35833,PCARD,SQ *ST. PETE BAGEL CO.,,$9.71 ,1
35834,PCARD,SQ *STAGE LEFT MEM,,$97.62 ,3
35835,PCARD,SQ *STATION 22 CAFE,,$47.26 ,1
35836,PCARD,SQ *STEFANOS PIZZA N PAST,,$49.06 ,1
35837,PCARD,SQ *STEPHANIE'S CATERING,,$22.12 ,1
35838,PCARD,SQ *STEVENSONMOBILEWASHS,T-MOBILE,$50.00 ,1
35839,PCARD,SQ *STREET SHARKS MOBILE,T-MOBILE,$475.00 ,3
35840,PCARD,SQ *SUGAR & SAGE LLC,,$49.74 ,3
35841,PCARD,SQ *SUGAR BUTTER FLOUR,,$56.00 ,1
35843,PCARD,SQ *SUPERIOR MOBILE DETAI,,$189.00 ,1
35844,PCARD,SQ *T & D CUSTOM FENCES,,"$2,030.00 ",3
35845,PCARD,SQ *TACO Y VINO,,$64.95 ,1
35846,PCARD,SQ *TANNIN WINE BAR & KIT,,$53.86 ,2
35847,PCARD,SQ *TAXI & LIMOUSINE SERV,,$81.06 ,1
35848,PCARD,SQ *TAXI / CABS NEWORLEAN,,$21.60 ,1
35850,PCARD,SQ *TAXICAB ALAMO,,$40.00 ,1
35851,PCARD,SQ *TEAM CAR CAFE,,$12.52 ,1
35852,PCARD,SQ *THAT EPIC BURRITO SHA,,$218.62 ,1
35853,PCARD,SQ *THE BAKED BEAR,,$22.65 ,1
35854,PCARD,SQ *THE CODMOTHER FISH &,,$28.48 ,1
35855,PCARD,SQ *THE DONUT FACTORY,,$132.34 ,2
35856,PCARD,SQ *THE FOOD DOOD,,"$1,220.00 ",1
35858,PCARD,SQ *THE GRINDER CAFE,,$613.81 ,1
35860,PCARD,SQ *THE KEBAB SHOP,, $-   ,2
35862,PCARD,SQ *THE MAGIC FOOD BUS,,"$2,896.36 ",2
35863,PCARD,SQ *THE MARMALADE TOQUE C,,$993.60 ,1
35864,PCARD,SQ *THE OAKS AT SPANISH F,,$18.00 ,1
35865,PCARD,SQ *THE ORIGINAL TASTE OF,,$16.24 ,1
35866,PCARD,SQ *THE PARK POUR,,$70.93 ,1
35867,PCARD,SQ *THE RIDERS CLUB CAFE,,$23.00 ,1
35868,PCARD,SQ *TIJUANA TACO,,"$1,195.16 ",1
35869,PCARD,SQ *TIRE TAXI,,$553.16 ,1
35871,PCARD,SQ *TORTAS AHOGADAS EL RE,,$32.15 ,1
35872,PCARD,SQ *TORTAS Y JUGOS EL MOR,,$36.41 ,1
35876,PCARD,SQ *TOWN OF ASTATULA,NON-SOURCEABLE,$214.41 ,1
35877,PCARD,SQ *TOWN OF HAYMARK,NON-SOURCEABLE,$25.88 ,1
35879,PCARD,SQ *TOWN OF KINGSTREE,NON-SOURCEABLE,$230.00 ,3
35880,PCARD,SQ *TOWN OF MEGGETT,NON-SOURCEABLE,$119.26 ,3
35881,PCARD,SQ *TOWN OF MORELAND,NON-SOURCEABLE,$100.00 ,1
35883,PCARD,SQ *TOWN OF SEABROOK ISLA,NON-SOURCEABLE,$762.40 ,9
35885,PCARD,SQ *TRAVELIN' TOM'S COFFE,,$324.75 ,1
35886,PCARD,SQ *TRG LA BAGUETTE LLC,,$60.00 ,1
35887,PCARD,SQ *TROY COLEMAN,,$780.00 ,1
35888,PCARD,SQ *TWO CHICKS WHISKY BUS,,$70.85 ,1
35889,PCARD,SQ *TYNE COFFEE CO,,$664.38 ,5
35890,PCARD,SQ *ULISES CAR WASH,,$130.00 ,1
35891,PCARD,SQ *UNIVERSAL SYSTE,,$30.03 ,1
35893,PCARD,SQ *URBANA CAFE,,$33.60 ,3
35894,PCARD,SQ *VELOCITY AIRPORT CONC,,$15.10 ,2
35895,PCARD,SQ *VELOCITY WINDOW TINTI,,$128.40 ,1
35896,PCARD,SQ *VILLAGE OF MINERVA PA,NON-SOURCEABLE,$120.00 ,2
35897,PCARD,SQ *VOLKER'S BAKERY,,$25.75 ,1
35898,PCARD,SQ *VSC FIRE AND SECURITY,,$95.00 ,1
35899,PCARD,SQ *WAFFLE LOVE WEST VALL,,$80.25 ,1
35900,PCARD,SQ *WASATCH TOPSOIL/INTEG,,$37.54 ,1
35901,PCARD,SQ *WEST COUNTY WASTEWATE,NON-SOURCEABLE,$984.00 ,3
35902,PCARD,SQ *WESTERN SEWING & VACU,,$172.87 ,1
35903,PCARD,SQ *WHEELFISH.,,$50.00 ,1
35904,PCARD,SQ *WIRED! CAFE COFFEE BA,,$307.97 ,1
35905,PCARD,SQ *WONDERSTATE COFFEE -,NON-SOURCEABLE,$7.01 ,1
35906,PCARD,SQ *WOODGRAIN AT MIDWAY,,$59.74 ,2
35907,PCARD,SQ *WOODHAM WELL DRILLING,,$775.00 ,2
35908,PCARD,SQ *WORKING MANS AUTO GLA,,$670.00 ,1
35909,PCARD,SQ *YELLOW TAXI CAB,,$75.54 ,1
35910,PCARD,SQLBI Corp.,,$349.00 ,1
35911,PCARD,SQUATTERS PUB AIRPORT,SQUATTERS PUB,$36.45 ,1
35913,PCARD,SRE SEAHAWK OWNER LLC,,"$18,305.33 ",5
35914,PCARD,SRFCO 5 LLC,,$480.43 ,4
35915,PCARD,SRG 2 INC,,"$2,392.66 ",10
35917,PCARD,SRM - KY,,"$4,825.10 ",7
35919,ARS_JDE,SS CONSTRUCTION AND DRILLING LLC,,"$5,470.00 ",2
35920,ARS_JDE,SS PAGE PROPERTIES,,"$2,751.64 ",2
35921,PCARD,SSA FOOD SERVICES INC,,$267.05 ,1
35922,PCARD,SSA-NATIONAL WESTERN,,$214.24 ,9
35923,PCARD,SSD ALARM,,$154.08 ,1
35924,ARS_JDE,SSD SYSTEMS INC,,"$23,466.68 ",28
35925,ARS_JDE,SSI,,"$203,728.94 ",5
35926,PCARD,SSP AMERICA INC,,"$2,275.82 ",78
35927,PCARD,SSRG II LLC,,$45.27 ,1
35928,PCARD,SSRM VB 1 LLC,,$7.58 ,1
35929,PCARD,SST IV 3167 VAN BUREN BLV,,"$4,443.20 ",11
35931,PCARD,ST ELMO INC,,$813.03 ,3
35932,PCARD,ST GRG MUNICIPAL AIRPORT,,$28.00 ,1
35934,ARS_JDE,ST JOHN VIANNEY CATHOLIC CHURCH,,$250.00 ,1
35935,PCARD,ST JOHNS RIVER STEAK &,,$408.39 ,2
35936,PCARD,ST JOSEPH PRETZELS LLC,,$6.09 ,1
35937,ARS_JDE,ST JUDE CHILDRENS RESEARCH HOSPITAL,,"$480,353.27 ",21
35938,PCARD,ST JUDE P2P,,$805.00 ,5
35939,PCARD,ST LUCIE BATTERYTIRE01,,"$1,325.63 ",1
35942,ARS_JDE,ST LUCIE COUNTY CLERK OF COURT,NON-SOURCEABLE,$30.00 ,1
35943,PCARD,ST PETERSBURG MARRIOTT,MARRIOTT,$247.64 ,1
35944,PCARD,ST PETERSBURG PAYMENT,,"$23,707.98 ",552
35945,PCARD,ST PETERSBURG/CLEARWATER,,$395.06 ,2
35946,PCARD,ST. MARY S COUNTY GOVERNM,NON-SOURCEABLE,$400.00 ,8
35951,PCARD,STAFFORD COUNTY VIRGINIA,NON-SOURCEABLE,$177.14 ,1
35958,PCARD,STAGECOACH ORANGE LLC,,$58.07 ,1
35961,ARS_JDE,STAIB BACKHOE & EXCAVATION,,"$24,450.00 ",12
35962,ARS_JDE,STAKES / PARSON COMPANY,,$495.82 ,5
35964,PCARD,STAMATERA LLC,,$65.00 ,2
35966,PCARD,STAMPS.COM,,$522.22 ,19
35967,ARS_JDE,STANDARD & POORS FINANCIAL SERVICES LLC,,"$88,000.00 ",1
35968,ARS_JDE,STANDARD AIR & LIGHT CORP,,"$170,969.21 ",952
35969,PCARD,STANDARD EXAMINER,,"$4,173.00 ",2
35970,ARS_JDE,STANDARD IRON,,"$4,547.55 ",33
35974,PCARD,STANDARD RESTAURANT SUPPL,,$49.16 ,1
35978,ARS_JDE,STANDASH LLC,,$916.77 ,3
35980,ARS_JDE,STANEK FIRE PROTECTION,,"$18,032.00 ",3
35981,PCARD,STANFORD KITCHEN,,$63.00 ,1
35982,PCARD,Stanford's Bar & Grill,,$18.79 ,1
35995,PCARD,STANLEY STEEMERCHLTTE,STANLEY STEEMER,$142.00 ,1
35999,PCARD,STAPLES       00100271,STAPLES,$828.15 ,6
36000,PCARD,STAPLES       00101451,STAPLES,$135.50 ,3
36001,PCARD,STAPLES       00102343,STAPLES,$317.05 ,1
36003,PCARD,STAPLES       00102780,STAPLES,$189.46 ,2
36004,PCARD,STAPLES       00103119,STAPLES,$14.19 ,1
36006,PCARD,STAPLES       00104034,STAPLES,"$1,321.63 ",13
36007,PCARD,STAPLES       00104133,STAPLES,$19.38 ,1
36008,PCARD,STAPLES       00104414,STAPLES,$691.98 ,4
36009,PCARD,STAPLES       00105049,STAPLES,$23.46 ,1
36010,PCARD,STAPLES       00105197,STAPLES,$523.46 ,3
36011,PCARD,STAPLES       00105452,STAPLES,$90.60 ,1
36012,PCARD,STAPLES       00105932,STAPLES,$69.56 ,1
36013,PCARD,STAPLES       00106328,STAPLES,"$1,719.67 ",23
36014,PCARD,STAPLES       00106492,STAPLES,$40.64 ,1
36015,PCARD,STAPLES       00106682,STAPLES,$98.20 ,3
36016,PCARD,STAPLES       00107037,STAPLES,$184.96 ,4
36017,PCARD,STAPLES       00107136,STAPLES,$217.01 ,1
36018,PCARD,STAPLES       00107383,STAPLES,"$1,027.94 ",4
36019,PCARD,STAPLES       00108316,STAPLES,$124.12 ,1
36020,PCARD,STAPLES       00108571,STAPLES,$22.23 ,1
36021,PCARD,STAPLES       00110213,STAPLES,$49.48 ,1
36022,PCARD,STAPLES       00111096,STAPLES,$310.29 ,1
36023,PCARD,STAPLES       00112078,STAPLES,$43.85 ,1
36024,PCARD,STAPLES       00113373,STAPLES,$429.07 ,3
36025,PCARD,STAPLES       00113431,STAPLES,$297.73 ,1
36026,PCARD,STAPLES       00113506,STAPLES,$463.85 ,5
36029,PCARD,STAPLES       00114173,STAPLES,$234.71 ,7
36030,PCARD,STAPLES       00114660,STAPLES,$60.33 ,1
36031,PCARD,STAPLES       00114710,STAPLES,$69.34 ,1
36032,PCARD,STAPLES       00115147,STAPLES,$319.96 ,8
36033,PCARD,STAPLES       00115436,STAPLES,$568.50 ,4
36034,PCARD,STAPLES       00115519,STAPLES,$200.00 ,1
36036,PCARD,STAPLES       00116475,STAPLES,$139.90 ,2
36037,PCARD,STAPLES       00116624,STAPLES,$125.18 ,1
36038,PCARD,STAPLES       00117028,STAPLES,$25.57 ,1
36039,PCARD,STAPLES       00117168,STAPLES,$46.80 ,2
36040,PCARD,STAPLES       00117275,STAPLES,$105.16 ,3
36041,PCARD,STAPLES       00117424,STAPLES,"$1,204.11 ",7
36042,PCARD,STAPLES       00117788,STAPLES,$52.91 ,1
36043,PCARD,STAPLES       00117911,STAPLES,"$1,354.71 ",4
36044,PCARD,STAPLES       00118489,STAPLES,$14.14 ,1
36046,PCARD,STAPLES       00119537,STAPLES,$464.83 ,2
36047,ARS_JDE,Staples Business Advantage,STAPLES,"$5,000.57 ",58
36048,ARS_JDE,STAPLES CREDIT PLAN,STAPLES,"$13,172.37 ",53
36049,PCARD,STAPLES DIRECT,STAPLES,"$12,885.06 ",67
36055,PCARD,STAPLS7626288060000001,STAPLES,$85.09 ,1
36058,PCARD,STAPLS7631265434000001,STAPLES,$109.49 ,1
36059,PCARD,STAR AC SUPPLY,,$13.87 ,1
36060,PCARD,STAR CATERING AND CAFE,,$788.95 ,1
36061,PCARD,STAR SKATE- MWC,,$10.40 ,1
36062,PCARD,STAR STOP 127,,$16.00 ,1
36063,ARS_JDE,STAR WARDS INC,,"$55,000.00 ",1
36065,PCARD,STARBIRD,,$286.70 ,2
36066,PCARD,STARBOARD GROUP OF SPACE,,$54.22 ,7
36067,PCARD,STARBOARD OF GAINESVILLE,,$22.54 ,2
36068,PCARD,STARBUCKS  A BC MCO,STARBUCKS,$6.34 ,1
36069,PCARD,STARBUCKS  A CVG,STARBUCKS,$11.18 ,1
36070,PCARD,STARBUCKS  C PDX,STARBUCKS,$13.00 ,1
36071,PCARD,STARBUCKS  D BWI,STARBUCKS,$15.47 ,1
36072,PCARD,STARBUCKS  D RDU,STARBUCKS,$14.40 ,1
36074,PCARD,STARBUCKS #75837,STARBUCKS,$36.24 ,2
36075,PCARD,STARBUCKS (24 HOUR) CO,STARBUCKS,$19.49 ,3
36076,PCARD,STARBUCKS 02358,STARBUCKS,$29.87 ,2
36078,PCARD,STARBUCKS 09875,STARBUCKS,$8.82 ,1
36079,PCARD,STARBUCKS 29670,STARBUCKS,$17.02 ,1
36080,PCARD,STARBUCKS 52327 GC HEALTH,STARBUCKS,$14.85 ,1
36082,PCARD,STARBUCKS 54784,STARBUCKS,$13.99 ,1
36083,PCARD,STARBUCKS 56396,STARBUCKS,$7.32 ,1
36084,PCARD,STARBUCKS 57609,STARBUCKS,$12.87 ,1
36085,PCARD,STARBUCKS 57802,STARBUCKS,$17.65 ,2
36087,PCARD,STARBUCKS 66483,STARBUCKS,$11.74 ,1
36088,PCARD,STARBUCKS 67316 CS PICKUP,STARBUCKS,$10.61 ,1
36091,PCARD,STARBUCKS 75625 E GATE 24,STARBUCKS,$19.27 ,2
36092,PCARD,STARBUCKS 79862,STARBUCKS,$6.86 ,1
36093,PCARD,STARBUCKS 800-782-7282,STARBUCKS,"$2,363.89 ",163
36094,PCARD,STARBUCKS A - F2 EWR,STARBUCKS,$14.40 ,2
36096,PCARD,STARBUCKS A NORTH IAH,STARBUCKS,$27.29 ,3
36097,PCARD,STARBUCKS A20 DFW,STARBUCKS,$9.85 ,1
36098,PCARD,STARBUCKS A37 DFW,STARBUCKS,$12.02 ,2
36099,PCARD,STARBUCKS A61 DTW,STARBUCKS,$7.53 ,1
36102,PCARD,STARBUCKS B GAT 11 BOS,STARBUCKS,$10.75 ,1
36103,PCARD,STARBUCKS B WEST MSY,STARBUCKS,$10.41 ,1
36106,PCARD,STARBUCKS B28 DFW,STARBUCKS,$10.12 ,1
36111,PCARD,STARBUCKS C SOUTH IAH,STARBUCKS,$11.91 ,2
36112,PCARD,STARBUCKS C-17 STL,STARBUCKS,$22.39 ,2
36113,PCARD,STARBUCKS C21 DFW,STARBUCKS,$26.36 ,2
36114,PCARD,STARBUCKS C25 ATL,STARBUCKS,$12.47 ,1
36115,PCARD,STARBUCKS C27 S DFW,STARBUCKS,$59.54 ,7
36116,PCARD,STARBUCKS C8 N DFW,STARBUCKS,$8.34 ,1
36119,PCARD,STARBUCKS CONC A SLC,STARBUCKS,$21.97 ,2
36121,PCARD,STARBUCKS CORPORATION,STARBUCKS,"$8,524.40 ",533
36125,PCARD,STARBUCKS D27 DFW,STARBUCKS,$14.78 ,2
36127,PCARD,STARBUCKS E-18 STL,STARBUCKS,$57.06 ,4
36129,PCARD,STARBUCKS EVE T3 TPA,STARBUCKS,$7.10 ,1
36132,PCARD,STARBUCKS G4 LIT,STARBUCKS,$6.03 ,1
36133,PCARD,STARBUCKS GATE B18 BOS,STARBUCKS,$7.06 ,1
36134,PCARD,STARBUCKS H02 ORD,STARBUCKS,$15.48 ,1
36135,PCARD,STARBUCKS HK APEX ORD,STARBUCKS,$7.99 ,1
36136,PCARD,STARBUCKS HOU,STARBUCKS,$7.74 ,1
36137,PCARD,STARBUCKS L STINGE ORD,STARBUCKS,$4.36 ,1
36138,PCARD,STARBUCKS MLWR STL,STARBUCKS,$11.47 ,1
36139,PCARD,STARBUCKS PS DCA,STARBUCKS,$8.30 ,1
36141,PCARD,STARBUCKS SOUTH DFW,STARBUCKS,$211.80 ,12
36142,PCARD,STARBUCKS SOUTH GSO,STARBUCKS,$6.41 ,1
36143,PCARD,STARBUCKS SOUTH PIER D,STARBUCKS,$44.17 ,4
36144,PCARD,STARBUCKS SRQ,STARBUCKS,$7.80 ,1
36265,PCARD,STARBUCKS T2 FLL,STARBUCKS,$19.69 ,1
36266,PCARD,STARBUCKS T2 MAIN ORD,STARBUCKS,$7.60 ,1
36267,PCARD,STARBUCKS TERM B MEM,STARBUCKS,$138.37 ,17
36270,ARS_JDE,STARK BORING,,"$8,570.00 ",2
36272,ARS_JDE,STARLITE RECLAMATION ENVIRONMENTAL SERVI,,"$4,997.99 ",1
36274,PCARD,STARS AND STRIKES - ROCK,,$217.17 ,2
36275,PCARD,STARS SERVICES INC,,$45.94 ,1
36277,PCARD,STARWOOD HOTELS & RESORTS,STARWOOD HOTELS & RESORTS,$608.14 ,2
36278,PCARD,STARWOOD HOTELS AND RESOR,STARWOOD HOTELS & RESORTS,"$2,477.41 ",6
36279,ARS_JDE,STARWOOD OF MYRTLE BEACH,STARWOOD HOTELS & RESORTS,$610.00 ,2
